reservation_id,user_id,nbr_place,number_of_voyageurs,Status,reminderSent,volId_frequency,account_age_days,payment_delay_days,total_payment_amount,payment_failures_count,payment_status,Pays,Ville,newsletter_abonne,satisfaction_client,annulations_precedentes,modifications_reservation,tentatives_paiement,email_domain,suspicious_email_domain,is_fraud,reservation_date,reservation_time
res_525179,user_6432,1,1,confirmé,False,4,23,4,86.76,0,réussi,Morocco,Paris,True,4,0,1,1,gmail.com,False,0,2025-04-09,09:29:12.706743
res_835340,user_3730,2,2,confirmé,True,95,12,3,238.77,0,réussi,France,Tunis,False,5,2,2,0,yahoo.com,False,0,2025-01-18,20:34:21.686460
res_296134,user_6265,3,1,confirmé,True,11,21,3,677.15,0,réussi,USA,Paris,True,1,0,0,2,gmail.com,False,0,2025-05-22,20:46:40.646725
res_291031,user_9788,2,1,confirmé,True,20,13,6,335.35,1,échoué,Tunisia,Paris,False,2,4,1,4,tempmail.com,True,1,2025-07-09,16:10:02.642306
res_268099,user_4260,2,2,confirmé,True,56,3,0,166.84,0,réussi,Tunisia,Paris,False,1,3,2,3,tempmail.com,True,1,2025-07-07,20:04:09.642322
res_284785,user_4822,1,1,confirmé,True,52,4,0,138.07,0,réussi,France,Casablanca,False,3,2,1,0,tempmail.com,True,0,2025-03-09,20:07:56.697293
res_579441,user_6226,1,1,confirmé,True,100,4,5,121.43,0,réussi,Tunisia,New York,False,5,0,0,0,mailinator.com,True,0,2025-01-25,17:18:10.733147
res_140245,user_9584,3,1,confirmé,True,72,29,7,422.11,0,réussi,Germany,Paris,True,3,1,0,0,gmail.com,False,0,2024-09-04,13:38:22.688703
res_546205,user_1247,1,1,annulé,True,8,10,6,138.89,0,réussi,Germany,Tunis,True,5,1,2,0,mailinator.com,True,0,2024-09-09,21:38:33.682590
res_838748,user_9474,2,2,confirmé,True,8,17,6,438.86,0,réussi,USA,New York,True,3,2,0,0,gmail.com,False,0,2025-01-12,21:56:13.710338
res_669074,user_3283,2,1,annulé,True,10,6,5,219.35,0,réussi,Germany,Tunis,True,2,0,1,0,gmail.com,False,0,2025-04-17,08:17:29.711653
res_255073,user_5350,2,1,confirmé,True,70,3,2,296.46,0,réussi,France,New York,False,1,0,0,0,mailinator.com,True,0,2025-03-03,13:36:41.724750
res_156421,user_9246,3,2,confirmé,True,67,0,4,519.88,0,réussi,Germany,Berlin,True,1,0,0,0,gmail.com,False,0,2024-10-03,03:56:52.697002
res_652313,user_4778,1,1,confirmé,True,31,23,2,263.4,0,réussi,Morocco,Tunis,True,3,1,0,0,gmail.com,False,0,2024-09-04,20:06:54.663787
res_798188,user_7649,1,1,en attente,True,97,7,6,170.77,0,réussi,Morocco,Paris,True,4,1,0,1,yahoo.com,False,0,2024-12-08,01:04:00.674492
res_546380,user_2269,3,1,annulé,False,70,8,1,566.11,0,réussi,USA,Berlin,False,5,2,2,3,mailinator.com,True,1,2025-06-30,00:35:30.644488
res_372884,user_4910,3,3,confirmé,True,79,29,4,560.09,0,réussi,Morocco,New York,False,3,0,0,0,gmail.com,False,0,2025-03-28,08:34:59.739836
res_672011,user_9034,2,1,confirmé,True,9,24,3,446.65,0,réussi,USA,Tunis,False,3,0,1,0,gmail.com,False,0,2025-07-30,05:27:29.702878
res_582860,user_2251,1,1,confirmé,True,44,0,6,105.28,1,échoué,Tunisia,Paris,True,5,2,4,4,gmail.com,False,1,2025-06-28,17:32:35.639671
res_809029,user_2105,2,2,confirmé,True,11,25,5,208.2,0,réussi,USA,New York,True,2,0,0,0,gmail.com,False,0,2025-01-05,04:49:47.740872
res_359535,user_8546,2,1,confirmé,True,68,20,3,436.75,0,réussi,Tunisia,Tunis,False,4,2,1,1,tempmail.com,True,1,2025-07-18,05:02:40.634592
res_462912,user_1401,1,1,confirmé,False,20,3,3,66.21,0,réussi,Morocco,Berlin,False,5,1,1,0,gmail.com,False,0,2025-03-24,12:07:22.707706
res_647816,user_5285,3,2,en attente,True,24,27,7,547.45,0,réussi,Tunisia,Casablanca,True,3,0,0,0,hotmail.com,False,0,2025-03-08,16:07:16.702043
res_150614,user_5017,1,1,en attente,False,25,16,6,66.49,0,réussi,Tunisia,New York,True,5,0,0,0,yahoo.com,False,0,2024-10-01,15:33:36.683208
res_229628,user_1096,1,1,confirmé,False,87,7,4,72.66,0,réussi,USA,Berlin,True,1,2,0,0,tempmail.com,True,0,2024-09-28,05:39:17.711498
res_161746,user_6034,1,1,confirmé,True,32,2,3,130.18,0,réussi,USA,Paris,True,1,2,0,0,gmail.com,False,0,2024-11-15,09:29:21.665969
res_900749,user_7230,3,2,confirmé,True,59,15,7,727.36,0,réussi,Germany,Paris,True,2,1,0,0,mailinator.com,True,0,2024-10-08,09:20:15.703972
res_750925,user_5354,1,1,confirmé,False,54,3,0,262.89,0,réussi,Tunisia,Paris,False,4,1,0,0,gmail.com,False,0,2024-10-11,07:38:48.651456
res_842110,user_2843,2,2,confirmé,False,92,1,1,547.09,0,réussi,USA,New York,True,1,0,0,0,hotmail.com,False,0,2025-04-29,02:23:23.692145
res_281008,user_1179,2,2,confirmé,True,17,18,6,278.35,0,réussi,France,Tunis,False,3,1,0,0,gmail.com,False,0,2024-08-11,16:40:50.717058
res_504063,user_2374,1,1,confirmé,True,29,25,6,190.48,0,réussi,USA,Berlin,True,1,1,0,0,gmail.com,False,0,2025-04-09,12:43:31.697079
res_387209,user_1529,3,3,confirmé,True,82,8,5,323.64,0,réussi,France,Berlin,False,5,1,0,1,yahoo.com,False,0,2024-10-16,13:12:22.729172
res_239445,user_6725,3,3,en attente,True,34,11,4,573.87,0,réussi,USA,Casablanca,False,5,0,0,0,gmail.com,False,0,2025-07-14,07:59:37.702013
res_309406,user_2668,1,1,annulé,True,77,12,3,220.15,0,réussi,USA,Tunis,True,5,0,0,0,gmail.com,False,0,2024-09-01,03:08:15.689194
res_483057,user_7883,1,1,en attente,True,42,0,2,135.91,0,réussi,Germany,Berlin,False,2,1,0,0,hotmail.com,False,0,2024-09-08,14:26:11.735291
res_564431,user_7914,3,2,confirmé,False,68,25,4,255.68,0,réussi,USA,Casablanca,True,5,0,1,0,tempmail.com,True,0,2024-12-01,16:09:20.727327
res_668756,user_9539,3,1,confirmé,False,33,20,3,557.27,0,réussi,Morocco,Tunis,False,3,1,0,1,hotmail.com,False,0,2024-10-25,13:53:36.682050
res_698595,user_7241,1,1,en attente,False,5,5,0,264.45,0,réussi,Tunisia,Paris,True,2,0,0,0,gmail.com,False,0,2025-04-25,13:52:23.713442
res_415260,user_4339,3,3,confirmé,False,57,7,7,693.58,0,réussi,USA,New York,False,4,0,0,0,gmail.com,False,0,2025-06-01,19:24:26.679520
res_794127,user_2426,3,2,confirmé,True,96,2,4,839.93,0,réussi,Tunisia,Casablanca,True,3,0,0,0,gmail.com,False,0,2024-12-28,21:21:58.729509
res_417970,user_2662,2,1,confirmé,False,40,29,4,269.31,0,réussi,Morocco,New York,False,4,1,0,0,hotmail.com,False,0,2024-12-19,10:12:39.646551
res_319120,user_4841,3,1,confirmé,False,1,29,3,519.53,0,réussi,Germany,Berlin,True,4,1,1,1,gmail.com,False,0,2025-05-18,18:24:46.658130
res_714973,user_8333,1,1,confirmé,True,77,30,2,253.41,0,réussi,Germany,Tunis,False,4,0,0,0,hotmail.com,False,0,2025-02-17,19:25:06.734412
res_579640,user_1069,2,2,confirmé,True,11,1,6,589.37,0,réussi,Morocco,Tunis,False,3,1,0,0,yahoo.com,False,0,2024-09-25,04:38:53.737527
res_917351,user_5727,2,1,confirmé,True,28,27,4,271.64,0,réussi,USA,Tunis,True,3,0,0,0,tempmail.com,True,0,2025-01-10,15:13:01.662198
res_800635,user_4002,2,1,confirmé,True,54,9,7,478.43,0,réussi,Morocco,Paris,True,3,1,0,0,gmail.com,False,0,2025-05-10,23:48:00.657230
res_193820,user_6179,2,2,confirmé,True,52,7,3,400.55,0,réussi,Morocco,Tunis,True,1,0,1,0,gmail.com,False,0,2024-12-13,18:12:22.695126
res_627054,user_1305,1,1,annulé,False,91,27,7,185.46,0,réussi,Morocco,Tunis,True,5,3,4,6,tempmail.com,True,1,2025-07-23,01:14:42.640773
res_941740,user_8820,1,1,confirmé,False,50,25,4,163.75,0,réussi,USA,Paris,False,1,2,0,1,gmail.com,False,0,2025-05-24,10:57:43.668180
res_785572,user_5713,2,1,en attente,True,75,17,1,231.34,0,réussi,France,Tunis,True,2,2,2,2,tempmail.com,True,1,2025-07-22,19:20:57.639606
res_731113,user_6799,2,2,confirmé,True,9,15,0,540.58,0,réussi,Tunisia,New York,True,4,2,0,0,gmail.com,False,0,2025-04-10,06:36:05.694357
res_143802,user_1082,3,1,annulé,True,18,12,1,868.04,1,échoué,USA,Paris,False,3,5,1,2,mailinator.com,True,1,2025-07-22,06:28:45.636501
res_718536,user_4629,1,1,en attente,True,55,23,2,68.85,0,réussi,France,Berlin,False,4,0,0,1,yahoo.com,False,0,2025-05-03,23:50:37.727851
res_910799,user_4552,1,1,confirmé,True,62,15,0,89.65,0,réussi,France,Paris,False,2,1,2,0,gmail.com,False,0,2025-06-19,19:22:22.723322
res_449762,user_6960,2,1,confirmé,True,27,1,6,316.37,0,réussi,France,Paris,False,3,1,1,1,yahoo.com,False,0,2025-04-18,08:33:13.730402
res_518233,user_5180,1,1,en attente,True,58,21,1,249.54,0,réussi,France,Tunis,False,3,4,1,4,tempmail.com,True,1,2025-08-10,14:23:54.640312
res_319838,user_8185,2,1,en attente,True,98,3,5,366.97,0,réussi,USA,Paris,False,1,0,1,0,yahoo.com,False,0,2024-09-09,07:49:38.680355
res_829168,user_8840,2,1,confirmé,True,31,11,7,276.15,1,échoué,Morocco,New York,True,1,3,1,3,mailinator.com,True,1,2025-07-21,12:50:58.633684
res_170655,user_2663,1,1,confirmé,False,95,27,1,54.3,0,réussi,Germany,Berlin,True,2,0,1,0,gmail.com,False,0,2024-11-15,18:46:42.647887
res_940115,user_2102,3,3,confirmé,True,25,20,0,415.22,0,réussi,Germany,Paris,True,4,0,0,0,hotmail.com,False,0,2025-04-18,06:32:27.653687
res_739981,user_1183,3,1,confirmé,True,75,9,3,799.2,0,réussi,USA,New York,False,4,2,0,0,gmail.com,False,0,2025-04-11,19:00:41.697773
res_336741,user_9547,1,1,annulé,True,8,22,6,168.94,0,réussi,USA,Casablanca,True,5,1,0,0,tempmail.com,True,0,2025-07-15,18:21:00.725139
res_485760,user_6766,1,1,confirmé,True,7,0,1,272.37,0,réussi,Tunisia,Berlin,False,5,0,0,0,gmail.com,False,0,2025-02-01,14:25:35.730144
res_881133,user_7106,2,2,en attente,True,14,25,2,243.74,0,réussi,Morocco,Paris,True,2,0,1,0,mailinator.com,True,0,2024-08-16,11:02:33.718951
res_644297,user_9675,2,1,confirmé,True,39,19,0,286.76,0,réussi,Germany,Casablanca,True,4,1,0,1,gmail.com,False,0,2025-07-20,14:57:36.694500
res_273648,user_9085,2,1,confirmé,True,27,6,7,493.51,0,réussi,France,Tunis,False,4,0,0,0,gmail.com,False,0,2025-03-05,20:18:47.648098
res_903373,user_8967,3,1,confirmé,True,43,19,5,421.95,1,échoué,Tunisia,Berlin,False,1,3,3,1,mailinator.com,True,1,2025-07-17,00:20:23.633487
res_632827,user_3728,2,2,confirmé,True,74,3,2,306.97,0,réussi,Tunisia,Berlin,False,4,1,0,0,gmail.com,False,0,2024-11-29,03:20:20.684424
res_306687,user_6364,2,2,confirmé,True,86,14,3,555.03,0,réussi,Morocco,New York,True,2,2,0,0,yahoo.com,False,0,2025-07-04,22:31:54.733793
res_851915,user_8405,3,2,confirmé,True,60,12,6,798.51,0,réussi,USA,Berlin,True,5,1,0,0,hotmail.com,False,0,2025-04-19,02:49:17.713247
res_776978,user_5472,2,1,confirmé,True,12,2,1,591.55,0,réussi,USA,New York,True,4,2,0,0,hotmail.com,False,0,2024-08-03,22:38:51.725805
res_179921,user_7655,3,1,confirmé,True,55,11,1,344.38,0,réussi,France,New York,False,2,0,0,0,gmail.com,False,0,2025-03-11,19:27:32.708638
res_285695,user_9530,2,2,confirmé,True,68,6,7,185.0,0,réussi,France,Paris,True,5,0,1,1,hotmail.com,False,0,2025-03-27,12:31:05.685327
res_263277,user_9102,2,1,confirmé,False,37,8,4,149.12,0,réussi,USA,Casablanca,True,3,1,0,0,gmail.com,False,0,2024-08-08,23:32:38.693576
res_494369,user_1289,3,3,annulé,True,1,11,5,384.65,0,réussi,Morocco,Casablanca,True,5,1,0,0,gmail.com,False,0,2025-06-06,14:46:25.725930
res_544574,user_6819,3,1,confirmé,True,56,12,3,636.26,0,réussi,Tunisia,Casablanca,False,2,0,0,0,gmail.com,False,0,2025-01-21,02:16:53.718306
res_933355,user_5432,1,1,confirmé,True,14,30,0,282.92,0,réussi,Germany,Paris,True,2,1,0,0,hotmail.com,False,0,2025-03-06,15:28:26.709472
res_654835,user_4524,2,1,confirmé,True,21,5,2,273.16,0,réussi,Tunisia,Berlin,False,5,0,0,0,gmail.com,False,0,2024-12-23,00:47:07.681887
res_702466,user_1947,1,1,confirmé,True,67,30,2,158.52,1,échoué,USA,New York,False,2,6,2,2,gmail.com,False,1,2025-08-08,07:35:52.640596
res_597920,user_5036,2,1,confirmé,True,36,29,6,287.35,0,réussi,Morocco,Tunis,False,5,1,1,1,tempmail.com,True,1,2025-08-01,04:59:17.640056
res_236808,user_5432,3,1,en attente,True,27,7,2,156.27,0,réussi,France,Tunis,True,3,1,1,0,gmail.com,False,0,2025-07-19,00:02:42.736474
res_886061,user_1409,3,1,confirmé,True,7,9,3,773.87,0,réussi,USA,Tunis,False,3,0,1,2,yahoo.com,False,0,2024-12-28,13:34:39.713802
res_961574,user_4968,2,1,annulé,True,84,18,2,362.12,0,réussi,Tunisia,Casablanca,False,2,2,2,2,mailinator.com,True,1,2025-07-29,23:24:17.634145
res_467178,user_3091,1,1,confirmé,True,72,5,6,115.98,0,réussi,France,Paris,True,2,0,0,0,yahoo.com,False,0,2025-07-06,20:09:40.721899
res_972044,user_3219,2,1,confirmé,True,80,6,5,241.69,0,réussi,Morocco,Paris,False,5,1,0,0,hotmail.com,False,0,2024-08-20,00:55:01.730681
res_134038,user_5475,1,1,confirmé,True,39,22,6,275.03,0,réussi,Morocco,Berlin,True,1,0,1,0,yahoo.com,False,0,2024-11-22,06:47:09.677215
res_145331,user_2359,3,2,confirmé,True,7,25,7,717.11,0,réussi,Germany,Paris,True,4,1,0,0,gmail.com,False,0,2025-04-08,18:37:07.662907
res_978831,user_7715,3,3,confirmé,True,7,20,6,840.54,0,réussi,Morocco,Berlin,False,1,0,1,0,gmail.com,False,0,2024-09-28,10:30:40.706615
res_449112,user_3132,1,1,en attente,True,47,17,2,261.11,0,réussi,Morocco,Paris,True,4,0,0,1,gmail.com,False,0,2024-11-20,04:13:02.696714
res_492486,user_9776,2,2,annulé,True,98,22,0,534.72,0,réussi,Germany,New York,True,5,1,0,0,gmail.com,False,0,2024-11-30,22:36:47.695231
res_529661,user_1634,3,3,confirmé,True,55,16,5,530.12,0,réussi,Germany,Berlin,False,1,0,0,1,gmail.com,False,0,2025-05-10,18:18:28.737450
res_969551,user_6873,2,1,confirmé,True,57,27,7,151.31,0,réussi,Tunisia,Paris,False,4,1,0,1,tempmail.com,True,0,2025-07-22,11:25:52.665254
res_539533,user_4574,1,1,confirmé,True,5,25,5,78.37,0,réussi,Morocco,Casablanca,False,3,0,0,0,gmail.com,False,0,2025-03-10,20:03:08.713293
res_662761,user_9916,2,2,annulé,False,37,15,4,447.04,0,réussi,Tunisia,Paris,True,3,1,0,0,gmail.com,False,0,2024-09-29,07:58:55.670133
res_511274,user_7708,1,1,confirmé,False,92,9,0,187.58,0,réussi,Germany,Casablanca,True,3,0,0,0,gmail.com,False,0,2025-07-09,06:27:02.737077
res_331437,user_1034,1,1,confirmé,True,53,17,5,232.39,0,réussi,France,Casablanca,False,3,1,0,0,gmail.com,False,0,2025-06-30,17:11:41.727116
res_882124,user_9815,3,2,confirmé,True,4,11,6,151.38,0,réussi,Germany,Casablanca,True,5,2,0,0,gmail.com,False,0,2025-01-16,01:29:52.713622
res_713584,user_4981,3,3,confirmé,True,17,8,0,744.16,0,réussi,Germany,Tunis,False,4,1,0,0,gmail.com,False,0,2024-09-28,06:57:43.671753
res_414107,user_8169,3,2,confirmé,True,28,11,0,186.07,0,réussi,Germany,New York,False,3,1,0,1,gmail.com,False,0,2025-01-28,16:19:47.687458
res_400056,user_6824,1,1,confirmé,True,11,4,4,251.32,0,réussi,France,Tunis,True,1,1,0,0,gmail.com,False,0,2024-12-26,14:19:20.676913
res_658041,user_5079,3,3,annulé,False,33,18,4,512.46,1,échoué,Germany,Paris,False,5,1,1,7,mailinator.com,True,1,2025-07-19,05:03:26.645315
res_157476,user_4675,3,1,confirmé,False,8,24,6,840.42,0,réussi,France,Tunis,True,4,1,0,0,yahoo.com,False,0,2025-08-02,23:56:30.689993
res_357582,user_4833,3,2,confirmé,False,82,13,6,554.96,0,réussi,Tunisia,Tunis,False,2,0,0,0,gmail.com,False,0,2024-12-19,19:33:53.729751
res_567965,user_2895,2,2,annulé,False,67,23,2,250.67,0,réussi,Tunisia,Paris,False,1,2,2,4,mailinator.com,True,1,2025-07-19,15:08:22.641859
res_962253,user_6679,2,1,annulé,True,87,2,4,556.19,1,échoué,USA,Paris,True,5,1,0,2,tempmail.com,True,1,2025-06-29,12:15:54.641318
res_355033,user_5824,1,1,annulé,True,39,17,6,250.85,0,réussi,Morocco,Paris,False,3,0,0,0,gmail.com,False,0,2024-10-17,19:36:48.724237
res_954760,user_4624,1,1,confirmé,False,25,5,5,177.52,0,réussi,USA,Berlin,True,1,1,0,0,yahoo.com,False,0,2025-06-19,00:22:39.729001
res_144770,user_8552,3,3,confirmé,True,10,21,1,828.81,0,réussi,France,Berlin,True,1,3,5,1,tempmail.com,True,1,2025-07-30,19:47:27.635541
res_852050,user_1069,3,2,confirmé,True,25,28,7,531.79,0,réussi,Germany,Berlin,False,5,0,0,0,gmail.com,False,0,2025-01-02,02:29:12.740040
res_997431,user_8409,3,3,confirmé,True,13,5,7,167.63,0,réussi,Morocco,Berlin,True,1,0,1,0,gmail.com,False,0,2024-12-05,01:43:46.737557
res_916014,user_6084,3,3,confirmé,True,73,16,0,162.12,0,réussi,USA,Tunis,True,4,0,0,0,gmail.com,False,0,2025-05-02,07:21:53.692664
res_244922,user_8424,3,1,confirmé,True,93,25,3,353.65,0,réussi,France,New York,True,5,0,1,0,mailinator.com,True,0,2025-03-17,06:34:32.706705
res_125277,user_6944,1,1,confirmé,True,66,29,5,146.59,0,réussi,Germany,Berlin,False,3,2,1,0,mailinator.com,True,0,2025-01-13,05:08:07.735729
res_692148,user_8347,3,3,confirmé,False,77,2,5,362.02,0,réussi,Morocco,New York,True,5,0,0,0,gmail.com,False,0,2024-09-01,23:23:32.684788
res_455589,user_2710,1,1,confirmé,True,57,24,6,81.98,0,réussi,Germany,Berlin,False,4,0,0,0,gmail.com,False,0,2025-03-26,01:51:53.680704
res_596741,user_7194,2,2,confirmé,True,80,4,2,176.96,0,réussi,France,New York,False,4,0,0,0,gmail.com,False,0,2024-10-10,12:16:55.649082
res_610193,user_2065,2,1,confirmé,True,45,5,4,101.01,0,réussi,France,Berlin,False,1,1,0,0,gmail.com,False,0,2025-04-09,19:21:30.662707
res_882533,user_2522,3,1,confirmé,False,32,11,5,690.58,0,réussi,Tunisia,Casablanca,False,3,0,0,0,gmail.com,False,0,2024-11-11,14:58:38.711987
res_674606,user_3539,3,2,annulé,True,50,4,3,899.58,0,réussi,Morocco,Casablanca,True,3,5,3,3,tempmail.com,True,1,2025-07-08,12:56:55.645984
res_401446,user_7741,3,2,confirmé,False,97,18,1,542.05,0,réussi,Tunisia,Paris,True,1,0,1,0,gmail.com,False,0,2025-03-28,06:22:49.685711
res_964618,user_4509,3,1,confirmé,False,27,4,0,523.78,0,réussi,France,New York,False,4,2,0,0,gmail.com,False,0,2025-03-16,19:26:43.690283
res_285153,user_2920,3,1,annulé,True,39,29,4,868.92,0,réussi,Morocco,Berlin,False,3,2,0,0,yahoo.com,False,0,2025-05-12,08:57:54.693940
res_462688,user_1917,1,1,confirmé,True,57,9,4,191.87,0,réussi,Germany,Tunis,True,1,1,1,0,tempmail.com,True,0,2025-05-31,23:59:46.724559
res_765103,user_3366,3,2,confirmé,True,35,18,1,512.04,0,réussi,Morocco,Tunis,True,5,0,0,2,gmail.com,False,0,2025-05-03,12:23:56.656800
res_705103,user_9035,3,2,confirmé,True,55,3,2,828.46,1,échoué,France,New York,True,5,3,3,2,gmail.com,False,1,2025-06-28,20:40:42.642094
res_920041,user_5456,3,1,en attente,True,52,19,4,646.76,0,réussi,Morocco,Tunis,False,5,0,0,0,gmail.com,False,0,2024-11-27,09:44:11.693910
res_879254,user_2605,2,1,confirmé,True,39,17,2,459.55,0,réussi,Germany,Berlin,False,4,0,1,1,gmail.com,False,0,2024-08-09,11:50:33.696699
res_287170,user_5358,3,2,confirmé,True,48,10,7,850.11,0,réussi,Morocco,New York,True,4,0,0,0,hotmail.com,False,0,2025-04-02,21:41:11.707596
res_204992,user_4992,3,1,confirmé,True,65,22,5,279.39,0,réussi,France,Casablanca,True,4,0,0,0,gmail.com,False,0,2025-03-09,02:21:29.664379
res_235738,user_7351,3,2,annulé,False,64,21,2,160.28,0,réussi,France,New York,False,2,1,0,1,yahoo.com,False,0,2024-08-28,13:51:52.733656
res_681104,user_7407,2,1,confirmé,False,22,29,0,156.41,0,réussi,Germany,Casablanca,True,2,0,0,0,gmail.com,False,0,2024-08-20,09:27:29.682408
res_750490,user_8877,2,2,confirmé,True,64,22,4,164.74,0,réussi,Tunisia,New York,False,4,1,1,0,yahoo.com,False,0,2025-03-31,02:35:46.693075
res_527348,user_5172,3,3,confirmé,True,50,21,3,191.05,0,réussi,Morocco,New York,False,4,0,0,0,hotmail.com,False,0,2024-11-23,14:07:18.718927
res_795846,user_5095,2,2,en attente,True,21,5,2,496.52,0,réussi,Tunisia,Paris,False,3,0,1,0,gmail.com,False,0,2024-12-23,00:29:08.679629
res_538017,user_8546,1,1,annulé,True,59,23,6,102.03,0,réussi,France,Berlin,True,3,0,1,0,gmail.com,False,0,2025-01-03,16:50:12.646467
res_778518,user_3319,3,2,annulé,True,90,9,6,648.2,0,réussi,Germany,Berlin,True,2,1,2,0,gmail.com,False,0,2025-04-18,09:19:25.738942
res_867437,user_9240,1,1,en attente,False,18,25,2,124.58,0,réussi,Germany,Casablanca,False,3,1,0,0,gmail.com,False,0,2025-01-08,14:01:11.714527
res_479205,user_3572,1,1,en attente,True,59,21,3,60.49,1,échoué,Tunisia,Casablanca,True,5,5,3,3,gmail.com,False,1,2025-08-11,02:08:54.640544
res_602681,user_4422,3,1,en attente,False,12,10,3,602.19,0,réussi,Tunisia,New York,False,5,5,0,5,mailinator.com,True,1,2025-07-11,15:00:17.634696
res_468343,user_2891,3,1,en attente,True,9,1,5,278.33,0,réussi,Morocco,Casablanca,False,4,0,1,0,gmail.com,False,0,2024-08-26,14:49:51.725980
res_871564,user_4353,3,1,annulé,True,60,27,6,186.42,0,réussi,France,Tunis,False,3,0,0,0,gmail.com,False,0,2024-09-18,17:48:00.694037
res_940231,user_9776,3,2,confirmé,True,2,24,6,285.92,0,réussi,Morocco,Berlin,True,5,0,0,0,yahoo.com,False,0,2025-03-17,08:56:44.647440
res_845191,user_1618,2,1,annulé,True,64,6,3,152.23,0,réussi,Morocco,Paris,False,2,0,0,1,gmail.com,False,0,2025-01-30,01:50:31.661943
res_413686,user_9346,3,2,confirmé,True,79,4,7,303.48,0,réussi,USA,New York,True,4,1,0,1,gmail.com,False,0,2024-12-03,11:46:09.661386
res_402012,user_8314,1,1,confirmé,False,13,1,2,89.4,0,réussi,France,Paris,True,4,0,1,0,gmail.com,False,0,2025-04-23,15:18:00.681366
res_427859,user_6055,3,1,confirmé,False,13,5,6,288.62,0,réussi,France,Tunis,False,2,0,0,0,yahoo.com,False,0,2025-04-05,08:47:30.664876
res_193680,user_3600,2,1,confirmé,True,46,16,2,326.99,0,réussi,Morocco,Paris,True,4,0,0,1,mailinator.com,True,0,2025-06-14,14:47:06.666800
res_610959,user_9829,1,1,confirmé,True,44,21,7,157.18,0,réussi,France,Berlin,True,3,1,1,0,gmail.com,False,0,2024-11-16,04:43:32.671874
res_225217,user_2809,2,1,confirmé,True,16,24,6,368.16,0,réussi,Germany,Tunis,False,5,0,1,0,gmail.com,False,0,2024-12-15,18:11:17.737850
res_538651,user_3955,3,1,confirmé,False,35,7,3,600.06,0,réussi,Germany,Paris,False,2,3,1,4,tempmail.com,True,1,2025-07-04,12:10:37.640172
res_906072,user_8967,1,1,confirmé,True,53,0,7,292.25,0,réussi,Tunisia,Tunis,False,3,0,0,1,gmail.com,False,0,2024-07-22,15:13:33.686182
res_540581,user_2523,3,3,en attente,True,92,24,4,821.49,0,réussi,USA,Casablanca,False,1,0,0,0,gmail.com,False,0,2025-07-07,13:08:34.648681
res_947205,user_9385,2,1,confirmé,True,45,5,5,170.25,0,réussi,USA,Paris,True,5,1,0,0,gmail.com,False,0,2025-01-22,07:26:05.740508
res_395694,user_5068,1,1,annulé,True,2,28,1,258.21,0,réussi,Tunisia,New York,False,3,1,0,0,gmail.com,False,0,2024-09-11,05:39:07.698618
res_517476,user_7654,1,1,confirmé,True,71,2,5,271.58,0,réussi,USA,Casablanca,True,3,0,0,0,gmail.com,False,0,2025-02-08,07:00:50.660211
res_599818,user_7073,2,2,confirmé,True,99,29,1,306.11,0,réussi,Morocco,Berlin,False,1,1,0,0,gmail.com,False,0,2024-11-29,04:59:15.695784
